id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3155203,beijing_grid_368,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1015.36,24.0,358.6,14.73
3155204,beijing_grid_369,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1014.2799,25.0,359.52,13.04
3155205,beijing_grid_370,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1005.1394,26.0,1.44,11.85
3155206,beijing_grid_371,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,987.9387,28.0,4.42,11.19
3155207,beijing_grid_372,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,970.7379,29.0,7.77,10.56
3155208,beijing_grid_373,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,963.9541,27.0,4.88,10.36
3155209,beijing_grid_374,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,957.1702,25.0,1.89,10.18
3155210,beijing_grid_375,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,10.5,948.5516,25.0,358.94,10.29
3155211,beijing_grid_376,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,938.0983,26.0,356.26,10.67
3155212,beijing_grid_377,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,927.645,28.0,353.77,11.08
3155213,beijing_grid_378,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1017.9816,27.0,9.95,18.45
3155214,beijing_grid_379,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.853,26.0,10.54,18.9
3155215,beijing_grid_380,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.7243,25.0,11.11,19.36
3155216,beijing_grid_381,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1017.6455,24.0,10.54,19.28
3155217,beijing_grid_382,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.6166,24.0,8.78,18.68
3155218,beijing_grid_383,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.5877,23.0,6.9,18.1
3155219,beijing_grid_384,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.3663,23.0,4.7,18.69
3155220,beijing_grid_385,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.1449,24.0,2.64,19.31
3155221,beijing_grid_386,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1016.9177,24.0,0.81,19.18
3155222,beijing_grid_387,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1016.586,25.0,358.06,18.0
3155223,beijing_grid_388,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1016.4519,25.0,356.99,17.46
3155224,beijing_grid_389,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1014.6351,26.0,357.88,15.73
3155225,beijing_grid_390,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1012.8183,26.0,358.98,14.0
3155226,beijing_grid_391,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1005.5491,27.0,1.28,12.79
3155227,beijing_grid_392,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,992.8275,28.0,4.84,12.14
3155228,beijing_grid_393,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,980.106,28.0,8.79,11.54
3155229,beijing_grid_394,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,970.6251,27.0,6.43,11.14
3155230,beijing_grid_395,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,961.1442,25.0,3.91,10.77
3155231,beijing_grid_396,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.4,952.2263,25.0,0.68,10.82
3155232,beijing_grid_397,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,943.8715,27.0,357.11,11.31
3155233,beijing_grid_398,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,935.5167,28.0,353.86,11.84
3155234,beijing_grid_399,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1018.0247,25.0,10.26,17.88
3155235,beijing_grid_400,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.9409,25.0,10.42,18.47
3155236,beijing_grid_401,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.8618,24.0,10.66,18.97
3155237,beijing_grid_402,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.8785,24.0,10.36,19.08
3155238,beijing_grid_403,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1017.8598,24.0,8.1,18.88
3155239,beijing_grid_404,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.8848,24.0,6.27,18.67
3155240,beijing_grid_405,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.7786,24.0,4.27,18.98
3155241,beijing_grid_406,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.7259,24.0,2.08,19.35
3155242,beijing_grid_407,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.3365,25.0,0.37,19.11
3155243,beijing_grid_408,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1016.7706,26.0,358.22,18.35
3155244,beijing_grid_409,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1016.2047,27.0,355.9,17.62
3155245,beijing_grid_410,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1012.1912,27.0,356.09,16.08
3155246,beijing_grid_411,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1008.1778,27.0,356.32,14.54
3155247,beijing_grid_412,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1001.8222,28.0,358.15,13.47
3155248,beijing_grid_413,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,993.1245,28.0,1.78,12.89
3155249,beijing_grid_414,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,984.4268,28.0,5.73,12.38
3155250,beijing_grid_415,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,974.137,27.0,4.42,11.87
3155251,beijing_grid_416,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,963.8472,26.0,2.99,11.37
3155252,beijing_grid_417,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.4,955.4362,26.0,0.22,11.38
3155253,beijing_grid_418,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,948.9038,27.0,356.45,11.94
3155254,beijing_grid_419,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,942.3715,28.0,353.04,12.54
3155255,beijing_grid_420,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0384,23.0,10.67,17.44
3155256,beijing_grid_421,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0289,24.0,10.3,18.03
3155257,beijing_grid_422,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.9883,23.0,10.14,18.78
3155258,beijing_grid_423,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0241,23.0,9.23,18.92
3155259,beijing_grid_424,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1018.103,24.0,7.44,19.07
3155260,beijing_grid_425,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1018.1819,24.0,5.69,19.25
3155261,beijing_grid_426,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.191,24.0,3.85,19.28
3155262,beijing_grid_427,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.2001,25.0,2.01,19.33
3155263,beijing_grid_428,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.7552,25.0,359.93,19.03
3155264,beijing_grid_429,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1016.8563,27.0,357.46,18.39
3155265,beijing_grid_430,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1015.9574,28.0,354.82,17.79
3155266,beijing_grid_431,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1009.7474,28.0,354.38,16.45
3155267,beijing_grid_432,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1003.5373,29.0,353.86,15.12
3155268,beijing_grid_433,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,998.0954,28.0,355.33,14.18
3155269,beijing_grid_434,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,993.4216,28.0,359.06,13.68
3155270,beijing_grid_435,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,988.7477,27.0,3.06,13.25
3155271,beijing_grid_436,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,977.649,26.0,2.64,12.61
3155272,beijing_grid_437,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,966.5503,26.0,2.17,11.98
3155273,beijing_grid_438,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,9.2,958.646,26.0,359.8,11.95
3155274,beijing_grid_439,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.0,953.9361,28.0,355.86,12.57
3155275,beijing_grid_440,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.0,949.2262,29.0,352.31,13.25
3155276,beijing_grid_441,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1018.0299,22.0,11.18,16.95
3155277,beijing_grid_442,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1018.0327,21.0,10.82,17.44
3155278,beijing_grid_443,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0417,21.0,10.42,17.96
3155279,beijing_grid_444,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0505,22.0,9.46,18.44
3155280,beijing_grid_445,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1018.0896,23.0,7.86,18.83
3155281,beijing_grid_446,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1018.1287,23.0,6.32,19.24
3155282,beijing_grid_447,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.1399,24.0,4.75,19.18
3155283,beijing_grid_448,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.151,24.0,3.18,19.14
3155284,beijing_grid_449,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.3172,25.0,1.18,18.65
3155285,beijing_grid_450,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1015.6386,27.0,358.56,17.73
3155286,beijing_grid_451,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1013.9599,28.0,355.66,16.84
3155287,beijing_grid_452,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,999.3318,29.0,353.66,15.04
3155288,beijing_grid_453,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,995.2597,29.0,352.63,14.53
3155289,beijing_grid_454,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,987.5815,29.0,353.03,13.8
3155290,beijing_grid_455,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,981.5754,28.0,355.74,13.5
3155291,beijing_grid_456,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,975.5692,27.0,358.57,13.23
3155292,beijing_grid_457,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,970.4497,27.0,358.97,12.9
3155293,beijing_grid_458,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.0,965.3302,26.0,359.39,12.57
3155294,beijing_grid_459,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.0,959.4021,26.0,358.36,12.62
3155295,beijing_grid_460,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,9.2,952.6653,27.0,355.99,13.06
3155296,beijing_grid_461,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,9.2,945.9286,28.0,353.78,13.52
3155297,beijing_grid_462,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0034,20.0,12.22,16.1
3155298,beijing_grid_463,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1018.0477,20.0,11.29,16.83
3155299,beijing_grid_464,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0625,20.0,10.78,17.34
3155300,beijing_grid_465,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0769,21.0,9.7,17.96
3155301,beijing_grid_466,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1018.0763,21.0,8.28,18.59
3155302,beijing_grid_467,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,17.0,1018.0756,22.0,6.96,19.23
3155303,beijing_grid_468,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1018.0888,23.0,5.67,19.09
3155304,beijing_grid_469,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1018.1019,23.0,4.37,18.96
3155305,beijing_grid_470,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1016.8792,25.0,2.48,18.28
3155306,beijing_grid_471,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1014.4208,27.0,359.74,17.07
3155307,beijing_grid_472,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1011.9624,29.0,356.6,15.9
3155308,beijing_grid_473,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,999.4722,29.0,354.12,14.91
3155309,beijing_grid_474,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,986.982,30.0,351.3,13.95
3155310,beijing_grid_475,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,977.0676,29.0,350.6,13.45
3155311,beijing_grid_476,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,969.7292,28.0,352.34,13.37
3155312,beijing_grid_477,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,962.3907,27.0,354.1,13.3
3155313,beijing_grid_478,2018-05-02 01:00:00,CLEAR_DAY,14.0,963.2504,27.0,355.48,13.24
3155314,beijing_grid_479,2018-05-02 01:00:00,CLEAR_DAY,15.0,964.1101,26.0,356.86,13.19
3155315,beijing_grid_480,2018-05-02 01:00:00,CLEAR_DAY,15.0,960.1581,26.0,357.07,13.29
3155316,beijing_grid_481,2018-05-02 01:00:00,CLEAR_DAY,9.2,951.3946,27.0,356.12,13.54
3155317,beijing_grid_482,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.0,942.631,28.0,355.2,13.79
3155318,beijing_grid_483,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.852,18.0,12.37,15.94
3155319,beijing_grid_484,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.9627,19.0,11.69,16.66
3155320,beijing_grid_485,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.9768,19.0,10.9,17.88
3155321,beijing_grid_486,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1018.0097,19.0,10.17,18.03
3155322,beijing_grid_487,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.9868,21.0,9.04,18.7
3155323,beijing_grid_488,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.9639,22.0,7.99,19.37
3155324,beijing_grid_489,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.9776,22.0,7.06,19.18
3155325,beijing_grid_490,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.9603,23.0,6.2,18.97
3155326,beijing_grid_491,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1016.6111,24.0,4.64,18.22
3155327,beijing_grid_492,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1013.8371,26.0,2.38,16.84
3155328,beijing_grid_493,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1011.0631,29.0,359.72,15.49
3155329,beijing_grid_494,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,996.1066,29.0,356.78,14.5
3155330,beijing_grid_495,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,981.1502,30.0,353.42,13.55
3155331,beijing_grid_496,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,968.9027,30.0,351.86,13.15
3155332,beijing_grid_497,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,959.3641,29.0,352.46,13.28
3155333,beijing_grid_498,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,949.8256,28.0,353.04,13.41
3155334,beijing_grid_499,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,952.7907,27.0,354.68,13.4
3155335,beijing_grid_500,2018-05-02 01:00:00,CLEAR_DAY,9.2,955.7559,27.0,356.33,13.41
3155336,beijing_grid_501,2018-05-02 01:00:00,CLEAR_DAY,15.0,954.224,27.0,357.13,13.55
3155337,beijing_grid_502,2018-05-02 01:00:00,CLEAR_DAY,15.0,946.2389,27.0,357.41,13.89
3155338,beijing_grid_503,2018-05-02 01:00:00,CLEAR_DAY,9.2,942.166,28.0,357.07,14.08
3155339,beijing_grid_504,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.7378,18.0,12.71,15.35
3155340,beijing_grid_505,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.7693,18.0,11.91,16.96
3155341,beijing_grid_506,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.8377,18.0,11.46,17.79
3155342,beijing_grid_507,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.8489,19.0,10.82,18.66
3155343,beijing_grid_508,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.8212,20.0,10.08,19.16
3155344,beijing_grid_509,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.7936,21.0,9.38,19.66
3155345,beijing_grid_510,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.8064,22.0,8.88,19.47
3155346,beijing_grid_511,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.8192,22.0,8.38,19.28
3155347,beijing_grid_512,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1016.7631,23.0,8.36,18.71
3155348,beijing_grid_513,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1013.8875,26.0,6.33,17.09
3155349,beijing_grid_514,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1003.5613,28.0,5.49,15.25
3155350,beijing_grid_515,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,994.5131,29.0,2.26,14.54
3155351,beijing_grid_516,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,977.7642,29.0,359.2,13.4
3155352,beijing_grid_517,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,963.0866,29.0,357.02,12.98
3155353,beijing_grid_518,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,950.4802,29.0,356.15,13.24
3155354,beijing_grid_519,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,937.8739,29.0,355.32,13.5
3155355,beijing_grid_520,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,939.0708,28.0,356.46,13.35
3155356,beijing_grid_521,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,9.2,940.2677,28.0,357.64,13.2
3155357,beijing_grid_522,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.0,941.5997,27.0,358.48,13.38
3155358,beijing_grid_523,2018-05-02 01:00:00,CLEAR_DAY,9.2,943.0667,27.0,358.94,13.88
3155359,beijing_grid_524,2018-05-02 01:00:00,CLEAR_DAY,15.0,944.5336,27.0,359.37,14.39
3155360,beijing_grid_525,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.5699,17.0,12.71,15.08
3155361,beijing_grid_526,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.6236,17.0,12.2,16.69
3155362,beijing_grid_527,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.6773,18.0,11.79,18.31
3155363,beijing_grid_528,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.688,18.0,11.42,19.28
3155364,beijing_grid_529,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.6556,19.0,11.07,19.63
3155365,beijing_grid_530,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.6233,20.0,10.73,19.97
3155366,beijing_grid_531,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.6106,21.0,10.79,19.83
3155367,beijing_grid_532,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.6472,22.0,10.57,19.59
3155368,beijing_grid_533,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1016.4147,23.0,10.41,18.81
3155369,beijing_grid_534,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1013.9378,25.0,10.14,17.42
3155370,beijing_grid_535,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1011.461,27.0,9.83,16.04
3155371,beijing_grid_536,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,992.9196,28.0,7.65,14.71
3155372,beijing_grid_537,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,974.3782,28.0,5.04,13.4
3155373,beijing_grid_538,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,957.2705,29.0,2.28,12.92
3155374,beijing_grid_539,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,941.5963,29.0,359.86,13.25
3155375,beijing_grid_540,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,925.9222,30.0,357.56,13.61
3155376,beijing_grid_541,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,925.3508,29.0,358.26,13.3
3155377,beijing_grid_542,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,924.7795,28.0,358.99,13.0
3155378,beijing_grid_543,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,12.39,928.9753,28.0,359.86,13.22
3155379,beijing_grid_544,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.0,937.9383,27.0,0.76,13.97
3155380,beijing_grid_545,2018-05-02 01:00:00,CLEAR_DAY,15.0,946.9013,27.0,1.57,14.72
3155381,beijing_grid_546,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.7327,28.0,10.11,15.75
3155382,beijing_grid_547,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.6395,23.0,10.87,17.17
3155383,beijing_grid_548,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.5629,20.0,11.21,18.86
3155384,beijing_grid_549,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.5254,19.0,11.35,19.83
3155385,beijing_grid_550,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.5271,19.0,11.33,20.06
3155386,beijing_grid_551,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.5287,20.0,11.31,20.29
3155387,beijing_grid_552,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.5302,21.0,11.26,20.19
3155388,beijing_grid_553,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1017.5317,22.0,11.2,20.08
3155389,beijing_grid_554,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1016.3314,23.0,11.26,19.44
3155390,beijing_grid_555,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1013.9294,25.0,11.46,18.27
3155391,beijing_grid_556,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.2,1011.5275,27.0,11.68,17.09
3155392,beijing_grid_557,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,15.7,996.2213,27.0,10.75,15.84
3155393,beijing_grid_558,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,980.9152,28.0,9.67,14.6
3155394,beijing_grid_559,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,965.1965,28.0,7.67,13.93
3155395,beijing_grid_560,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,949.0653,29.0,4.89,13.88
3155396,beijing_grid_561,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,932.9342,29.0,2.09,13.86
3155397,beijing_grid_562,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,11.7,932.6952,29.0,1.76,13.59
3155398,beijing_grid_563,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,11.7,932.4562,28.0,1.41,13.31
3155399,beijing_grid_564,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,9.2,936.0081,28.0,1.27,13.46
3155400,beijing_grid_565,2018-05-02 01:00:00,CLEAR_DAY,15.0,943.351,27.0,1.36,14.02
3155401,beijing_grid_566,2018-05-02 01:00:00,CLEAR_DAY,15.0,950.6938,26.0,1.43,14.59
3155402,beijing_grid_567,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.8488,39.0,7.92,16.65
3155403,beijing_grid_568,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.6553,29.0,9.61,17.66
3155404,beijing_grid_569,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1017.4484,22.0,10.67,19.43
3155405,beijing_grid_570,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.3628,19.0,11.28,20.37
3155406,beijing_grid_571,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.3985,19.0,11.58,20.5
3155407,beijing_grid_572,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1017.4342,20.0,11.88,20.62
3155408,beijing_grid_573,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1017.4252,21.0,11.84,20.59
3155409,beijing_grid_574,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1017.4161,21.0,11.8,20.57
3155410,beijing_grid_575,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1016.2481,23.0,12.06,20.07
3155411,beijing_grid_576,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1013.9086,24.0,13.09,19.44
3155412,beijing_grid_577,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1011.594,27.0,13.31,18.16
3155413,beijing_grid_578,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,999.523,27.0,13.44,17.02
3155414,beijing_grid_579,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,987.4521,27.0,13.58,15.87
3155415,beijing_grid_580,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,973.1225,28.0,12.3,15.06
3155416,beijing_grid_581,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,956.5343,28.0,9.46,14.61
3155417,beijing_grid_582,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,939.9462,28.0,6.44,14.19
3155418,beijing_grid_583,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,940.0395,28.0,5.1,13.92
3155419,beijing_grid_584,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,14.0,940.1328,28.0,3.71,13.65
3155420,beijing_grid_585,2018-05-02 01:00:00,CLEAR_DAY,16.0,943.0409,28.0,2.63,13.7
